crop,period,f_n,f_m,S_n,eps,allen,morishima
rapeseed_hw,all,labor,labor,0.650756073876798,-0.25714981105806,-0.395155452835227,0
rapeseed_hw,all,labor,mach,0.650756073876798,0.124615599565025,1.09983650860995,1.06722864304598
rapeseed_hw,all,labor,fert,0.650756073876798,0.0904585010921663,0.581914814989032,0.688899665304014
rapeseed_hw,all,labor,seed,0.650756073876798,0.0240489267631544,0.816653344588223,0.723178725301439
rapeseed_hw,all,labor,other,0.650756073876798,0.0180267836377142,0.353173412200972,0.814022277301731
rapeseed_hw,all,mach,labor,0.113303748865842,0.715725288249375,1.09983650860995,0.972875099307435
rapeseed_hw,all,mach,mach,0.113303748865842,-0.942613043480957,-8.31934559020697,0
rapeseed_hw,all,mach,fert,0.113303748865842,0.120717745151726,0.776570952289889,0.719158909363573
rapeseed_hw,all,mach,seed,0.113303748865842,0.0185394830373026,0.629563679845639,0.717669281575587
rapeseed_hw,all,mach,other,0.113303748865842,0.0876305270425543,1.71682163998685,0.883626020706571
rapeseed_hw,all,fert,labor,0.155449730376552,0.378684600333006,0.581914814989032,0.635834411391066
rapeseed_hw,all,fert,mach,0.155449730376552,0.087988400154761,0.776570952289889,1.03060144363572
rapeseed_hw,all,fert,fert,0.155449730376552,-0.598441164211848,-3.84974076675603,0
rapeseed_hw,all,fert,seed,0.155449730376552,0.0139958049313327,0.475269479588119,0.713125603469617
rapeseed_hw,all,fert,other,0.155449730376552,0.117772358792748,2.30734814671943,0.913767852456765
rapeseed_hw,all,seed,labor,0.0294481458044851,0.531442124242588,0.816653344588223,0.788591935300649
rapeseed_hw,all,seed,mach,0.0294481458044851,0.0713319250762854,0.629563679845639,1.01394496855724
rapeseed_hw,all,seed,fert,0.0294481458044851,0.0738805124581775,0.475269479588119,0.672321676670025
rapeseed_hw,all,seed,seed,0.0294481458044851,-0.699129798538285,-23.7410464882921,0
rapeseed_hw,all,seed,other,0.0294481458044851,0.0224752367612334,0.440325696281338,0.81847073042525
rapeseed_hw,all,other,labor,0.0510423010763225,0.229829743121577,0.353173412200972,0.486979554179638
rapeseed_hw,all,other,mach,0.0510423010763225,0.194522327944512,1.71682163998685,1.13713537142547
