variant,income,demand_group,demand_group_label_cn,price_group,price_group_label_cn,is_own_price,budget_share_demand_group,budget_share_price_group,support_flag,elasticity
robust_real_derived_cpi_nonfood,10000.0,grain,粮食/主粮,grain,粮食/主粮,True,0.042417450661939804,0.042417450661939804,extrapolation,-7.36571188975489e-06
robust_real_derived_cpi_nonfood,10000.0,grain,粮食/主粮,oil,食用油,False,0.042417450661939804,0.07378505195115495,extrapolation,2.877166820763888e-12
robust_real_derived_cpi_nonfood,10000.0,grain,粮食/主粮,vegfruit,蔬菜水果,False,0.042417450661939804,0.032200089166691606,extrapolation,2.596847434245715e-08
robust_real_derived_cpi_nonfood,10000.0,grain,粮食/主粮,pork,猪肉,False,0.042417450661939804,0.017837309721214986,extrapolation,4.6991375732665167e-08
robust_real_derived_cpi_nonfood,10000.0,grain,粮食/主粮,aquatic,水产品,False,0.042417450661939804,0.000435868707805834,extrapolation,5.418741159718323e-12
robust_real_derived_cpi_nonfood,10000.0,grain,粮食/主粮,othermeat,其他肉类(牛羊禽),False,0.042417450661939804,0.02829648877432078,extrapolation,1.897377600087319e-12
robust_real_derived_cpi_nonfood,10000.0,grain,粮食/主粮,dairyegg,奶蛋类,False,0.042417450661939804,0.0037915825453094898,extrapolation,1.123742357054012e-08
robust_real_derived_cpi_nonfood,10000.0,grain,粮食/主粮,nonfood,其他/未覆盖支出,False,0.042417450661939804,0.8012361584715626,extrapolation,7.28173092316535e-06
robust_real_derived_cpi_nonfood,10000.0,oil,食用油,grain,粮食/主粮,False,0.07378505195115495,0.042417450661939804,extrapolation,1.5376820368222244e-12
robust_real_derived_cpi_nonfood,10000.0,oil,食用油,oil,食用油,True,0.07378505195115495,0.07378505195115495,extrapolation,-3.6503670224773046e-06
robust_real_derived_cpi_nonfood,10000.0,oil,食用油,vegfruit,蔬菜水果,False,0.07378505195115495,0.032200089166691606,extrapolation,1.286937806511566e-08
robust_real_derived_cpi_nonfood,10000.0,oil,食用油,pork,猪肉,False,0.07378505195115495,0.017837309721214986,extrapolation,2.328870802499887e-08
robust_real_derived_cpi_nonfood,10000.0,oil,食用油,aquatic,水产品,False,0.07378505195115495,0.000435868707805834,extrapolation,2.8863951354569733e-12
robust_real_derived_cpi_nonfood,10000.0,oil,食用油,othermeat,其他肉类(牛羊禽),False,0.07378505195115495,0.02829648877432078,extrapolation,2.192522259667623e-12
robust_real_derived_cpi_nonfood,10000.0,oil,食用油,dairyegg,奶蛋类,False,0.07378505195115495,0.0037915825453094898,extrapolation,5.5685516834932795e-09
