variant,model,train_years,test_years,group,rmse_x,mae_x,mean_x,n_test,relative_rmse
baseline_real_national_nonfood,AIDADS_sat,2015-2022,2023,dairyegg,0.012997328232441815,0.010636356667405387,0.03487623368244984,31,0.3726700638257919
baseline_real_national_nonfood,AIDADS_sat,2015-2022,2023,grain,0.06776453906060856,0.05494577935286373,0.4046680667811247,31,0.16745709539087694
baseline_real_national_nonfood,AIDADS_sat,2015-2022,2023,meatsea,0.0729455582474642,0.05689447840796387,0.18364987193467303,31,0.39719906950663164
baseline_real_national_nonfood,AIDADS_sat,2015-2022,2023,nonfood,4.194153238970855,3.50591974511522,205.93108133751335,31,0.02036678102076682
baseline_real_national_nonfood,AIDADS_sat,2015-2022,2023,oil,0.031963667427505345,0.02599315501178672,0.1263853705744587,31,0.25290638688814276
baseline_real_national_nonfood,AIDADS_sat,2015-2022,2023,vegfruit,0.011751602496519334,0.00938812297516036,0.05631432753317057,31,0.20867873259424685
baseline_real_national_nonfood,MAIDADS_sat,2015-2022,2023,dairyegg,0.012339610067351087,0.010026362924230365,0.03487623368244984,31,0.35381142871400517
baseline_real_national_nonfood,MAIDADS_sat,2015-2022,2023,grain,0.06397442233826478,0.05353591046084197,0.4046680667811247,31,0.15809110624206238
baseline_real_national_nonfood,MAIDADS_sat,2015-2022,2023,meatsea,0.06732756761774288,0.05201968999289829,0.18364987193467303,31,0.3666083014840995
baseline_real_national_nonfood,MAIDADS_sat,2015-2022,2023,nonfood,4.246907493599681,3.5402399410935756,205.93108133751335,31,0.020622955340282793
baseline_real_national_nonfood,MAIDADS_sat,2015-2022,2023,oil,0.030635001931887368,0.024624137600500494,0.1263853705744587,31,0.2423935760336997
baseline_real_national_nonfood,MAIDADS_sat,2015-2022,2023,vegfruit,0.010095868934165957,0.008018408951148658,0.05631432753317057,31,0.17927709299590294
robust_real_derived_cpi_nonfood,AIDADS_sat,2015-2022,2023,dairyegg,0.01308295684231728,0.010693642380879498,0.03487623368244984,31,0.37512527761565
robust_real_derived_cpi_nonfood,AIDADS_sat,2015-2022,2023,grain,0.06742012734461383,0.055005989236747904,0.4046680667811247,31,0.16660599854319558
robust_real_derived_cpi_nonfood,AIDADS_sat,2015-2022,2023,meatsea,0.0738845670641301,0.057773010700722584,0.18364987193467303,31,0.40231210773951387
robust_real_derived_cpi_nonfood,AIDADS_sat,2015-2022,2023,nonfood,4.261394291058429,3.5548560728264493,205.93108133751335,31,0.020693303135111318
robust_real_derived_cpi_nonfood,AIDADS_sat,2015-2022,2023,oil,0.03196247768372596,0.025851655845476117,0.1263853705744587,31,0.25289697326871846
robust_real_derived_cpi_nonfood,AIDADS_sat,2015-2022,2023,vegfruit,0.011786849232741063,0.009429996328493919,0.05631432753317057,31,0.20930462546673065
robust_real_derived_cpi_nonfood,MAIDADS_sat,2015-2022,2023,dairyegg,0.012404688382194733,0.010078265431323098,0.03487623368244984,31,0.35567740757617783
robust_real_derived_cpi_nonfood,MAIDADS_sat,2015-2022,2023,grain,0.06373435522308901,0.053532045970446654,0.4046680667811247,31,0.15749786171677688
robust_real_derived_cpi_nonfood,MAIDADS_sat,2015-2022,2023,meatsea,0.06803157899152136,0.05252240749652496,0.18364987193467303,31,0.3704417447986089
robust_real_derived_cpi_nonfood,MAIDADS_sat,2015-2022,2023,nonfood,4.291664864251913,3.5798957656320893,205.93108133751335,31,0.02084029684289393
robust_real_derived_cpi_nonfood,MAIDADS_sat,2015-2022,2023,oil,0.030784060537283307,0.024587907289596495,0.1263853705744587,31,0.24357297365478847
robust_real_derived_cpi_nonfood,MAIDADS_sat,2015-2022,2023,vegfruit,0.01015711025179385,0.00805397288620524,0.05631432753317057,31,0.1803645838762978
