variant,model,train_years,test_years,group,rmse_x,mae_x,mean_x,n_test,relative_rmse
baseline_real_national_nonfood,AIDADS_sat,2015-2020,2021-2023,dairyegg,0.012498939079055997,0.010227783376493445,0.033658789528494916,93,0.3713425008488384
baseline_real_national_nonfood,AIDADS_sat,2015-2020,2021-2023,grain,0.06721762515849823,0.05469515654584433,0.4202893830904221,93,0.15993177049641738
baseline_real_national_nonfood,AIDADS_sat,2015-2020,2021-2023,meatsea,0.0746014855814496,0.06010618378653442,0.170545363410406,93,0.43742898716000933
baseline_real_national_nonfood,AIDADS_sat,2015-2020,2021-2023,nonfood,4.650742439482864,3.707738062481719,198.05133191217894,93,0.023482510289530002
baseline_real_national_nonfood,AIDADS_sat,2015-2020,2021-2023,oil,0.031305201077946536,0.02490811213579772,0.12888466740596552,93,0.2428931362280689
baseline_real_national_nonfood,AIDADS_sat,2015-2020,2021-2023,vegfruit,0.011854135776312173,0.009741364903076831,0.05503836229796539,93,0.21537951496697033
baseline_real_national_nonfood,MAIDADS_sat,2015-2020,2021-2023,dairyegg,0.011622990966034396,0.009548784965112484,0.033658789528494916,93,0.34531815103435565
baseline_real_national_nonfood,MAIDADS_sat,2015-2020,2021-2023,grain,0.06454670838115822,0.05328966560773088,0.4202893830904221,93,0.1535768234413656
baseline_real_national_nonfood,MAIDADS_sat,2015-2020,2021-2023,meatsea,0.07251857043746532,0.0578101436846317,0.170545363410406,93,0.42521572552491055
baseline_real_national_nonfood,MAIDADS_sat,2015-2020,2021-2023,nonfood,4.403088221809147,3.507094833646389,198.05133191217894,93,0.022232055595372568
baseline_real_national_nonfood,MAIDADS_sat,2015-2020,2021-2023,oil,0.03234486160345694,0.02527634988461996,0.12888466740596552,93,0.2509597320957965
baseline_real_national_nonfood,MAIDADS_sat,2015-2020,2021-2023,vegfruit,0.009689238852458088,0.007843987336685138,0.05503836229796539,93,0.17604518826346457
baseline_real_national_nonfood,AIDADS_sat,2015-2022,2023,dairyegg,0.012997328232441815,0.010636356667405387,0.03487623368244984,31,0.3726700638257919
baseline_real_national_nonfood,AIDADS_sat,2015-2022,2023,grain,0.06776453906060856,0.05494577935286373,0.4046680667811247,31,0.16745709539087694
baseline_real_national_nonfood,AIDADS_sat,2015-2022,2023,meatsea,0.0729455582474642,0.05689447840796387,0.18364987193467303,31,0.39719906950663164
